,_id,ltable_ID,rtable_ID,ltable_Album,ltable_Artist,ltable_Release Date,rtable_Album,rtable_Artist,rtable_Release Date
2837,2837,a2251,b2377,,nisennenmondai,Apr 1 2016,rather you than me,rick ross,Mar 17 2017
2838,2838,a2251,b2378,,nisennenmondai,Apr 1 2016,chills & fever,samantha fish,Mar 17 2017
2839,2839,a2251,b2379,,nisennenmondai,Apr 1 2016,you're not as _____ as you think,sorority noise,Mar 17 2017
2840,2840,a2251,b238,,nisennenmondai,Apr 1 2016,man on the run,bush,Oct 21 2014
2841,2841,a2251,b2380,,nisennenmondai,Apr 1 2016,hot thoughts,spoon,Mar 17 2017
2842,2842,a2251,b2381,,nisennenmondai,Apr 1 2016,live from the fox oakland,tedeschi trucks band,Mar 17 2017
2843,2843,a2251,b2382,,nisennenmondai,Apr 1 2016,vera lynn 100,vera lynn,Mar 17 2017
2844,2844,a2251,b2383,,nisennenmondai,Apr 1 2016,so good,zara larsson,Mar 17 2017
2845,2845,a2251,b2384,,nisennenmondai,Apr 1 2016,more life,drake,Mar 18 2017
2846,2846,a2251,b2385,,nisennenmondai,Apr 1 2016,7℃n,cnblue,Mar 20 2017
2847,2847,a2251,b2386,,nisennenmondai,Apr 1 2016,can you feel it?,highlight,Mar 20 2017
2848,2848,a2251,b2387,,nisennenmondai,Apr 1 2016,score,2cellos,Mar 21 2017
2849,2849,a2251,b2388,,nisennenmondai,Apr 1 2016,the clan pt. 2.5: the final chapter,monsta x,Mar 21 2017
2850,2850,a2251,b2389,,nisennenmondai,Apr 1 2016,hi! pristin,pristin,Mar 21 2017
2851,2851,a2251,b239,,nisennenmondai,Apr 1 2016,hold my home,cold war kids,Oct 21 2014
2852,2852,a2251,b2390,,nisennenmondai,Apr 1 2016,not not me,charisma.com,Mar 22 2017
2853,2853,a2251,b2391,,nisennenmondai,Apr 1 2016,let freedom ring,hiroya ozaki,Mar 22 2017
2854,2854,a2251,b2392,,nisennenmondai,Apr 1 2016,the madness,art of anarchy,Mar 24 2017
2855,2855,a2251,b2393,,nisennenmondai,Apr 1 2016,the valley,betty who,Mar 24 2017
2856,2856,a2251,b2394,,nisennenmondai,Apr 1 2016,won't let you down,bridget kearney,Mar 24 2017
2857,2857,a2251,b2395,,nisennenmondai,Apr 1 2016,world underwater,clavvs,Mar 24 2017
2858,2858,a2251,b2396,,nisennenmondai,Apr 1 2016,we all want the same things,craig finn,Mar 24 2017
2859,2859,a2251,b2397,,nisennenmondai,Apr 1 2016,"eternity, in your arms",creeper,Mar 24 2017
2860,2860,a2251,b2398,,nisennenmondai,Apr 1 2016,grow up,desperate journalist,Mar 24 2017
2861,2861,a2251,b2399,,nisennenmondai,Apr 1 2016,souvenir,drew holcomb and the neighbors,Mar 24 2017
2862,2862,a2251,b24,,nisennenmondai,Apr 1 2016,fall for you,leela james,Jul 8 2014
2863,2863,a2251,b240,,nisennenmondai,Apr 1 2016,pain killer,little big town,Oct 21 2014
2864,2864,a2251,b2400,,nisennenmondai,Apr 1 2016,dance of time,eliane elias,Mar 24 2017
2865,2865,a2251,b2401,,nisennenmondai,Apr 1 2016,at what cost,goldlink,Mar 24 2017
2866,2866,a2251,b2402,,nisennenmondai,Apr 1 2016,the afterlove,james blunt,Mar 24 2017
2867,2867,a2251,b2403,,nisennenmondai,Apr 1 2016,damage and joy,the jesus and mary chain,Mar 24 2017
2868,2868,a2251,b2404,,nisennenmondai,Apr 1 2016,we got love,the kelly family,Mar 24 2017
2869,2869,a2251,b2405,,nisennenmondai,Apr 1 2016,unbound 01,keshia chanté,Mar 24 2017
2870,2870,a2251,b2406,,nisennenmondai,Apr 1 2016,the 25th anniversary album,lee kernaghan,Mar 24 2017
2871,2871,a2251,b2407,,nisennenmondai,Apr 1 2016,worth the wait,lindsay ell,Mar 24 2017
2872,2872,a2251,b2408,,nisennenmondai,Apr 1 2016,love is alive,louis the child,Mar 24 2017
2873,2873,a2251,b2409,,nisennenmondai,Apr 1 2016,mansionz,mansionz,Mar 24 2017
2874,2874,a2251,b241,,nisennenmondai,Apr 1 2016,under pressure,logic,Oct 21 2014
2875,2875,a2251,b2410,,nisennenmondai,Apr 1 2016,ransom 2,mike will made it,Mar 24 2017
2876,2876,a2251,b2411,,nisennenmondai,Apr 1 2016,a crow looked at me,mount eerie,Mar 24 2017
2877,2877,a2251,b2412,,nisennenmondai,Apr 1 2016,mesmer,northlane,Mar 24 2017
2878,2878,a2251,b2413,,nisennenmondai,Apr 1 2016,heartless,pallbearer,Mar 24 2017
2879,2879,a2251,b2414,,nisennenmondai,Apr 1 2016,tremendous sea of love,passion pit,Mar 24 2017
2880,2880,a2251,b2415,,nisennenmondai,Apr 1 2016,wildhorse,raelynn,Mar 24 2017
2881,2881,a2251,b2416,,nisennenmondai,Apr 1 2016,the wild,raekwon,Mar 24 2017
2882,2882,a2251,b2417,,nisennenmondai,Apr 1 2016,american,rupaul,Mar 24 2017
2883,2883,a2251,b2418,,nisennenmondai,Apr 1 2016,joy comes back,ruthie foster,Mar 24 2017
2884,2884,a2251,b2419,,nisennenmondai,Apr 1 2016,rock and roll bye bye,skaters,Mar 24 2017
2885,2885,a2251,b242,,nisennenmondai,Apr 1 2016,phantom radio,mark lanegan,Oct 21 2014
2886,2886,a2251,b2420,,nisennenmondai,Apr 1 2016,from deewee,soulwax,Mar 24 2017
2887,2887,a2251,b2421,,nisennenmondai,Apr 1 2016,doris & the daggers,spiral stairs,Mar 24 2017
2888,2888,a2251,b2422,,nisennenmondai,Apr 1 2016,the night siren,steve hackett,Mar 24 2017
2889,2889,a2251,b2423,,nisennenmondai,Apr 1 2016,wonderland,take that,Mar 24 2017
2890,2890,a2251,b2424,,nisennenmondai,Apr 1 2016,tremaine the album,trey songz,Mar 24 2017
2891,2891,a2251,b2425,,nisennenmondai,Apr 1 2016,la lucha,la vida bohème,Mar 24 2017
2892,2892,a2251,b2426,,nisennenmondai,Apr 1 2016,vessel in orbit,"whit dickey, mat maneri, and matthew shipp",Mar 24 2017
2893,2893,a2251,b2427,,nisennenmondai,Apr 1 2016,girl's day everyday 5,girl's day,Mar 27 2017
2894,2894,a2251,b2428,,nisennenmondai,Apr 1 2016,none of the clocks work,amir obè,Mar 30 2017
2895,2895,a2251,b2429,,nisennenmondai,Apr 1 2016,best of 50 cent,50 cent,Mar 31 2017
2896,2896,a2251,b243,,nisennenmondai,Apr 1 2016,mtv unplugged,pepe aguilar,Oct 21 2014
2897,2897,a2251,b2430,,nisennenmondai,Apr 1 2016,mental illness,aimee mann,Mar 31 2017
2898,2898,a2251,b2431,,nisennenmondai,Apr 1 2016,triplicate,bob dylan,Mar 31 2017
2899,2899,a2251,b2432,,nisennenmondai,Apr 1 2016,bloodlust,body count,Mar 31 2017
2900,2900,a2251,b2433,,nisennenmondai,Apr 1 2016,let the dancers inherit the party,british sea power,Mar 31 2017
2901,2901,a2251,b2434,,nisennenmondai,Apr 1 2016,star stuff,chaz bundick meets the mattson 2,Mar 31 2017
2902,2902,a2251,b2435,,nisennenmondai,Apr 1 2016,queen elizabitch,cupcakke,Mar 31 2017
2903,2903,a2251,b2436,,nisennenmondai,Apr 1 2016,outlive,demon hunter,Mar 31 2017
2904,2904,a2251,b2437,,nisennenmondai,Apr 1 2016,good evening,deorro,Mar 31 2017
2905,2905,a2251,b2438,,nisennenmondai,Apr 1 2016,you only live 2wice,freddie gibbs,Mar 31 2017
2906,2906,a2251,b2439,,nisennenmondai,Apr 1 2016,step brothers,g-eazy and carnage,Mar 31 2017
2907,2907,a2251,b244,,nisennenmondai,Apr 1 2016,primus & the chocolate factory with the fungi ensemble,primus,Oct 21 2014
2908,2908,a2251,b2440,,nisennenmondai,Apr 1 2016,silver eye,goldfrapp,Mar 31 2017
2909,2909,a2251,b2441,,nisennenmondai,Apr 1 2016,keepsake,heavy heart,Mar 31 2017
2910,2910,a2251,b2442,,nisennenmondai,Apr 1 2016,as the sun sleeps,invidia,Mar 31 2017
2911,2911,a2251,b2443,,nisennenmondai,Apr 1 2016,veins,homeboy sandman,Mar 31 2017
2912,2912,a2251,b2444,,nisennenmondai,Apr 1 2016,two hearts,jackie evancho,Mar 31 2017
2913,2913,a2251,b2445,,nisennenmondai,Apr 1 2016,automaton,jamiroquai,Mar 31 2017
2914,2914,a2251,b2446,,nisennenmondai,Apr 1 2016,starflower,jennifer paige,Mar 31 2017
2915,2915,a2251,b2447,,nisennenmondai,Apr 1 2016,starlight,jon stevens,Mar 31 2017
2916,2916,a2251,b2448,,nisennenmondai,Apr 1 2016,in the same room,julia holter,Mar 31 2017
2917,2917,a2251,b2449,,nisennenmondai,Apr 1 2016,painting pictures,kodak black,Mar 31 2017
2918,2918,a2251,b245,,nisennenmondai,Apr 1 2016,.5: the gray chapter,slipknot,Oct 21 2014
2919,2919,a2251,b2450,,nisennenmondai,Apr 1 2016,already all ready,la'porsha renae,Mar 31 2017
2920,2920,a2251,b2451,,nisennenmondai,Apr 1 2016,did it for love,leela james,Mar 31 2017
2921,2921,a2251,b2452,,nisennenmondai,Apr 1 2016,selfocracy,loïc nottet,Mar 31 2017
2922,2922,a2251,b2453,,nisennenmondai,Apr 1 2016,emperor of sand,mastodon,Mar 31 2017
2923,2923,a2251,b2454,,nisennenmondai,Apr 1 2016,brand new day,the mavericks,Mar 31 2017
2924,2924,a2251,b2455,,nisennenmondai,Apr 1 2016,all nite grind,mr. envi',Mar 31 2017
2925,2925,a2251,b2456,,nisennenmondai,Apr 1 2016,ursa minor,nana grizol,Mar 31 2017
2926,2926,a2251,b2457,,nisennenmondai,Apr 1 2016,the ride,nelly furtado,Mar 31 2017
2927,2927,a2251,b2458,,nisennenmondai,Apr 1 2016,st. louis '93,phish,Mar 31 2017
2928,2928,a2251,b2459,,nisennenmondai,Apr 1 2016,champ hoody music ep. 1,remy banks,Mar 31 2017
2929,2929,a2251,b246,,nisennenmondai,Apr 1 2016,hope,susan boyle,Oct 21 2014
2930,2930,a2251,b2460,,nisennenmondai,Apr 1 2016,residente,residente,Mar 31 2017
2931,2931,a2251,b2461,,nisennenmondai,Apr 1 2016,close ties,rodney crowell,Mar 31 2017
2932,2932,a2251,b2462,,nisennenmondai,Apr 1 2016,opus mar,sumo cyco,Mar 31 2017
2933,2933,a2251,b2463,,nisennenmondai,Apr 1 2016,youth,tinie tempah,Mar 31 2017
2934,2934,a2251,b2464,,nisennenmondai,Apr 1 2016,something's going on,trace adkins,Mar 31 2017
2935,2935,a2251,b2465,,nisennenmondai,Apr 1 2016,woe to the vanquished,warbringer,Mar 31 2017
2936,2936,a2251,b2466,,nisennenmondai,Apr 1 2016,a shorter story,ward thomas,Mar 31 2017
2937,2937,a2251,b2467,,nisennenmondai,Apr 1 2016,silver/lead,wire,Mar 31 2017
2938,2938,a2251,b2468,,nisennenmondai,Apr 1 2016,bulletproof,young dolph,Apr 1 2017
2939,2939,a2251,b2469,,nisennenmondai,Apr 1 2016,coloring book,oh!mygirl,Apr 3 2017
2940,2940,a2251,b247,,nisennenmondai,Apr 1 2016,paperwork,t.i.,Oct 21 2014
2941,2941,a2251,b2470,,nisennenmondai,Apr 1 2016,fate number for,winner,Apr 4 2017
2942,2942,a2251,b2471,,nisennenmondai,Apr 1 2016,long live nut,yfn lucci,Apr 4 2017
2943,2943,a2251,b2472,,nisennenmondai,Apr 1 2016,koda kumi driving hit's 7,koda kumi,Apr 5 2017
2944,2944,a2251,b2473,,nisennenmondai,Apr 1 2016,belladonna of sadness,alexandra savior,Apr 7 2017
2945,2945,a2251,b2474,,nisennenmondai,Apr 1 2016,strange attractor,alphaville,Apr 7 2017
2946,2946,a2251,b2475,,nisennenmondai,Apr 1 2016,arca,arca,Apr 7 2017
2947,2947,a2251,b2476,,nisennenmondai,Apr 1 2016,silver haze,aye nako,Apr 7 2017
2948,2948,a2251,b2477,,nisennenmondai,Apr 1 2016,starlight,bethel music,Apr 7 2017
2949,2949,a2251,b2478,,nisennenmondai,Apr 1 2016,story songs,betty buckley,Apr 7 2017
2950,2950,a2251,b2479,,nisennenmondai,Apr 1 2016,love in the 4th dimension,the big moon,Apr 7 2017
2951,2951,a2251,b248,,nisennenmondai,Apr 1 2016,world of glass,terje isungset & arve henriksen,Oct 24 2014
2952,2952,a2251,b2480,,nisennenmondai,Apr 1 2016,that's your lot,blaenavon,Apr 7 2017
2953,2953,a2251,b2481,,nisennenmondai,Apr 1 2016,memories...do not open,the chainsmokers,Apr 7 2017
2954,2954,a2251,b2482,,nisennenmondai,Apr 1 2016,death peak,clark,Apr 7 2017
2955,2955,a2251,b2483,,nisennenmondai,Apr 1 2016,l.a. divine,cold war kids,Apr 7 2017
2956,2956,a2251,b2484,,nisennenmondai,Apr 1 2016,wild kingdom,cotton mather,Apr 7 2017
2957,2957,a2251,b2485,,nisennenmondai,Apr 1 2016,gratitude,dayna stephens,Apr 7 2017
2958,2958,a2251,b2486,,nisennenmondai,Apr 1 2016,worlds collide,dead by april,Apr 7 2017
2959,2959,a2251,b2487,,nisennenmondai,Apr 1 2016,infinite,deep purple,Apr 7 2017
2960,2960,a2251,b2488,,nisennenmondai,Apr 1 2016,binge & purgatory,deez nuts,Apr 7 2017
2961,2961,a2251,b2489,,nisennenmondai,Apr 1 2016,fenomeno,fabri fibra,Apr 7 2017
2962,2962,a2251,b249,,nisennenmondai,Apr 1 2016,black veil brides,black veil brides,Oct 27 2014
2963,2963,a2251,b2490,,nisennenmondai,Apr 1 2016,coming home,falling in reverse,Apr 7 2017
2964,2964,a2251,b2491,,nisennenmondai,Apr 1 2016,pure comedy,father john misty,Apr 7 2017
2965,2965,a2251,b2492,,nisennenmondai,Apr 1 2016,inviting light,the flatliners,Apr 7 2017
2966,2966,a2251,b2493,,nisennenmondai,Apr 1 2016,skin: the remixes,flume,Apr 7 2017
2967,2967,a2251,b2494,,nisennenmondai,Apr 1 2016,the far field,future islands,Apr 7 2017
2968,2968,a2251,b2495,,nisennenmondai,Apr 1 2016,dubtopia,gentleman's dub club,Apr 7 2017
2969,2969,a2251,b2496,,nisennenmondai,Apr 1 2016,august by cake,guided by voices,Apr 7 2017
2970,2970,a2251,b2497,,nisennenmondai,Apr 1 2016,all-amerikkkan bada$$,joey badass,Apr 7 2017
2971,2971,a2251,b2498,,nisennenmondai,Apr 1 2016,every where is some where,k.flay,Apr 7 2017
2972,2972,a2251,b2499,,nisennenmondai,Apr 1 2016,double roses,karen elson,Apr 7 2017
2973,2973,a2251,b25,,nisennenmondai,Apr 1 2016,heaven & earth,yes,Jul 8 2014
2974,2974,a2251,b250,,nisennenmondai,Apr 1 2016,love ran red,chris tomlin,Oct 27 2014
2975,2975,a2251,b2500,,nisennenmondai,Apr 1 2016,european song,kreidler,Apr 7 2017
2976,2976,a2251,b2501,,nisennenmondai,Apr 1 2016,"lovely, little, lonely",the maine,Apr 7 2017
2977,2977,a2251,b2502,,nisennenmondai,Apr 1 2016,rake it in: the greatestest hits,me first and the gimme gimmes,Apr 7 2017
2978,2978,a2251,b2503,,nisennenmondai,Apr 1 2016,jia,meng jia,Apr 7 2017
2979,2979,a2251,b2504,,nisennenmondai,Apr 1 2016,hopeless romantic,michelle branch,Apr 7 2017
2980,2980,a2251,b2505,,nisennenmondai,Apr 1 2016,let me fly,mike + the mechanics,Apr 7 2017
2981,2981,a2251,b2506,,nisennenmondai,Apr 1 2016,dopamine,mila j,Apr 7 2017
2982,2982,a2251,b2507,,nisennenmondai,Apr 1 2016,sight of day,mostly autumn,Apr 7 2017
2983,2983,a2251,b2508,,nisennenmondai,Apr 1 2016,whiteout conditions,the new pornographers,Apr 7 2017
2984,2984,a2251,b2509,,nisennenmondai,Apr 1 2016,"ptx, vol. iv - classics",pentatonix,Apr 7 2017
2985,2985,a2251,b251,,nisennenmondai,Apr 1 2016,dk3,danity kane,Oct 27 2014
2986,2986,a2251,b2510,,nisennenmondai,Apr 1 2016,shadows,rachael leahcar,Apr 7 2017
2987,2987,a2251,b2511,,nisennenmondai,Apr 1 2016,belong,san fermin,Apr 7 2017
2988,2988,a2251,b2512,,nisennenmondai,Apr 1 2016,more scared of you than you are of me,the smith street band,Apr 7 2017
2989,2989,a2251,b2513,,nisennenmondai,Apr 1 2016,thunder of the gods,sun ra and his arkestra,Apr 7 2017
2990,2990,a2251,b2514,,nisennenmondai,Apr 1 2016,dominion,tech n9ne,Apr 7 2017
2991,2991,a2251,b2515,,nisennenmondai,Apr 1 2016,my moment,tee grizzley,Apr 7 2017
2992,2992,a2251,b2516,,nisennenmondai,Apr 1 2016,"sincerely, future pollution",timber timbre,Apr 7 2017
2993,2993,a2251,b2517,,nisennenmondai,Apr 1 2016,greatest hits & interpretations,tina arena,Apr 7 2017
2994,2994,a2251,b2518,,nisennenmondai,Apr 1 2016,the assassination of julius caesar,ulver,Apr 7 2017
2995,2995,a2251,b2519,,nisennenmondai,Apr 1 2016,revival,vancouver sleep clinic,Apr 7 2017
2996,2996,a2251,b252,,nisennenmondai,Apr 1 2016,z²,devin townsend,Oct 27 2014
2997,2997,a2251,b2520,,nisennenmondai,Apr 1 2016,wyw,wear your wounds,Apr 7 2017
2998,2998,a2251,b2521,,nisennenmondai,Apr 1 2016,the world's best american band,white reaper,Apr 7 2017
2999,2999,a2251,b2522,,nisennenmondai,Apr 1 2016,the world we built,the wild reeds,Apr 7 2017
3000,3000,a2251,b2523,,nisennenmondai,Apr 1 2016,eclipse,exid,Apr 10 2017
3001,3001,a2251,b2524,,nisennenmondai,Apr 1 2016,love honey,ai otsuka,Apr 12 2017
3002,3002,a2251,b2525,,nisennenmondai,Apr 1 2016,d-day,d-lite,Apr 12 2017
3003,3003,a2251,b2526,,nisennenmondai,Apr 1 2016,utopia,miliyah kato,Apr 12 2017
3004,3004,a2251,b2527,,nisennenmondai,Apr 1 2016,resurrection,adina howard,Apr 14 2017
3005,3005,a2251,b2528,,nisennenmondai,Apr 1 2016,ladies and gentlemen: barenaked ladies and the persuasions,barenaked ladies and the persuasions,Apr 14 2017
3006,3006,a2251,b2529,,nisennenmondai,Apr 1 2016,"scottrade center, st. louis, mo, 8/23/08",bruce springsteen and the e street band,Apr 14 2017
3007,3007,a2251,b253,,nisennenmondai,Apr 1 2016,forever,mystery skulls,Oct 27 2014
3008,3008,a2251,b2530,,nisennenmondai,Apr 1 2016,solomon,calan,Apr 14 2017
3009,3009,a2251,b2531,,nisennenmondai,Apr 1 2016,the search for everything,john mayer,Apr 14 2017
3010,3010,a2251,b2532,,nisennenmondai,Apr 1 2016,damn.,kendrick lamar,Apr 14 2017
3011,3011,a2251,b2533,,nisennenmondai,Apr 1 2016,season high,little dragon,Apr 14 2017
3012,3012,a2251,b2534,,nisennenmondai,Apr 1 2016,same sun same moon,little hurricane,Apr 14 2017
3013,3013,a2251,b2535,,nisennenmondai,Apr 1 2016,a tribute to mario lanza,mark vincent,Apr 14 2017
3014,3014,a2251,b2536,,nisennenmondai,Apr 1 2016,hamartia,novembers doom,Apr 14 2017
3015,3015,a2251,b2537,,nisennenmondai,Apr 1 2016,playboi carti,playboi carti,Apr 14 2017
3016,3016,a2251,b2538,,nisennenmondai,Apr 1 2016,back to the basics,rich homie quan,Apr 14 2017
3017,3017,a2251,b2539,,nisennenmondai,Apr 1 2016,caught up,sarah close,Apr 14 2017
3018,3018,a2251,b254,,nisennenmondai,Apr 1 2016,honor is all we know,rancid,Oct 27 2014
3019,3019,a2251,b2540,,nisennenmondai,Apr 1 2016,the seven,talib kweli and styles p,Apr 14 2017
3020,3020,a2251,b2541,,nisennenmondai,Apr 1 2016,the fate of the furious: the album,various artists,Apr 14 2017
3021,3021,a2251,b2542,,nisennenmondai,Apr 1 2016,irgendwas gegen die stille,wincent weiss,Apr 14 2017
3022,3022,a2251,b2543,,nisennenmondai,Apr 1 2016,azd,actress,Apr 17 2017
3023,3023,a2251,b2544,,nisennenmondai,Apr 1 2016,"minzy work 01. ""uno""",minzy,Apr 17 2017
3024,3024,a2251,b2545,,nisennenmondai,Apr 1 2016,hope,shamir,Apr 17 2017
3025,3025,a2251,b2546,,nisennenmondai,Apr 1 2016,demy,demy,Apr 18 2017
3026,3026,a2251,b2547,,nisennenmondai,Apr 1 2016,yolo,dia,Apr 19 2017
3027,3027,a2251,b2548,,nisennenmondai,Apr 1 2016,h,lee hae-ri,Apr 19 2017
3028,3028,a2251,b2549,,nisennenmondai,Apr 1 2016,so schön anders,adel tawil,Apr 21 2017
3029,3029,a2251,b255,,nisennenmondai,Apr 1 2016,1989,taylor swift,Oct 27 2014
3030,3030,a2251,b2550,,nisennenmondai,Apr 1 2016,bad habit,alee,Apr 21 2017
3031,3031,a2251,b2551,,nisennenmondai,Apr 1 2016,wrangled,angaleena presley,Apr 21 2017
3032,3032,a2251,b2552,,nisennenmondai,Apr 1 2016,next,atb,Apr 21 2017
3033,3033,a2251,b2553,,nisennenmondai,Apr 1 2016,this is my town: songs of new york,barry manilow,Apr 21 2017
3034,3034,a2251,b2554,,nisennenmondai,Apr 1 2016,timeless: the all-time greatest hits,bee gees,Apr 21 2017
3035,3035,a2251,b2555,,nisennenmondai,Apr 1 2016,love and war,brad paisley,Apr 21 2017
3036,3036,a2251,b2556,,nisennenmondai,Apr 1 2016,third,cait brennan,Apr 21 2017
3037,3037,a2251,b2557,,nisennenmondai,Apr 1 2016,kicking up the dust,cast,Apr 21 2017
3038,3038,a2251,b2558,,nisennenmondai,Apr 1 2016,beginning of things,charlie worsham,Apr 21 2017
3039,3039,a2251,b2559,,nisennenmondai,Apr 1 2016,guppy,charly bliss,Apr 21 2017
3040,3040,a2251,b256,,nisennenmondai,Apr 1 2016,kaliveoscope,transatlantic,Oct 27 2014
3041,3041,a2251,b2560,,nisennenmondai,Apr 1 2016,sabiduría,eddie palmieri,Apr 21 2017
3042,3042,a2251,b2561,,nisennenmondai,Apr 1 2016,narkopop,gas,Apr 21 2017
3043,3043,a2251,b2562,,nisennenmondai,Apr 1 2016,black smoke rising,greta van fleet,Apr 21 2017
3044,3044,a2251,b2563,,nisennenmondai,Apr 1 2016,life love flesh blood,imelda may,Apr 21 2017
3045,3045,a2251,b2564,,nisennenmondai,Apr 1 2016,8,incubus,Apr 21 2017
3046,3046,a2251,b2565,,nisennenmondai,Apr 1 2016,palette,iu,Apr 21 2017
3047,3047,a2251,b2566,,nisennenmondai,Apr 1 2016,risk to exist,maxïmo park,Apr 21 2017
3048,3048,a2251,b2567,,nisennenmondai,Apr 1 2016,gumbo,pj morton,Apr 21 2017
3049,3049,a2251,b2568,,nisennenmondai,Apr 1 2016,novum,procol harum,Apr 21 2017
3050,3050,a2251,b2569,,nisennenmondai,Apr 1 2016,americana,ray davies,Apr 21 2017
3051,3051,a2251,b257,,nisennenmondai,Apr 1 2016,at war with reality,at the gates,Oct 28 2014
3052,3052,a2251,b2570,,nisennenmondai,Apr 1 2016,robyn hitchcock,robyn hitchcock,Apr 21 2017
3053,3053,a2251,b2571,,nisennenmondai,Apr 1 2016,be myself,sheryl crow,Apr 21 2017
3054,3054,a2251,b2572,,nisennenmondai,Apr 1 2016,tears on the dancefloor,steps,Apr 21 2017
3055,3055,a2251,b2573,,nisennenmondai,Apr 1 2016,jump on board,texas,Apr 21 2017
3056,3056,a2251,b2574,,nisennenmondai,Apr 1 2016,guardians of the galaxy vol. 2,various artists,Apr 21 2017
3057,3057,a2251,b2575,,nisennenmondai,Apr 1 2016,you are we,while she sleeps,Apr 21 2017
3058,3058,a2251,b2576,,nisennenmondai,Apr 1 2016,hypnotic,wilkinson,Apr 21 2017
3059,3059,a2251,b2577,,nisennenmondai,Apr 1 2016,meeting of the waters,animal collective,Apr 22 2017
3060,3060,a2251,b2578,,nisennenmondai,Apr 1 2016,death to the planet,the comet is coming,Apr 22 2017
3061,3061,a2251,b2579,,nisennenmondai,Apr 1 2016,cracked actor (live los angeles '74),david bowie,Apr 22 2017
3062,3062,a2251,b258,,nisennenmondai,Apr 1 2016,"money sucks, friends rule",dillon francis,Oct 28 2014
3063,3063,a2251,b2580,,nisennenmondai,Apr 1 2016,"july 29 1966, p.n.e. garden aud., vancouver canada",grateful dead,Apr 22 2017
3064,3064,a2251,b2581,,nisennenmondai,Apr 1 2016,story op.2,kim jong-hyun,Apr 24 2017
3065,3065,a2251,b2582,,nisennenmondai,Apr 1 2016,natsumelo,mito natsume,Apr 26 2017
3066,3066,a2251,b2583,,nisennenmondai,Apr 1 2016,ison,sevdaliza,Apr 26 2017
3067,3067,a2251,b2584,,nisennenmondai,Apr 1 2016,herstory,young m.a,Apr 27 2017
3068,3068,a2251,b2585,,nisennenmondai,Apr 1 2016,the great country songbook volume 2,adam harvey and beccy cole,Apr 28 2017
3069,3069,a2251,b2586,,nisennenmondai,Apr 1 2016,madness,all that remains,Apr 28 2017
3070,3070,a2251,b2587,,nisennenmondai,Apr 1 2016,anti-melody,american standards,Apr 28 2017
3071,3071,a2251,b2588,,nisennenmondai,Apr 1 2016,the source,ayreon,Apr 28 2017
3072,3072,a2251,b2589,,nisennenmondai,Apr 1 2016,grimspound,big big train,Apr 28 2017
3073,3073,a2251,b259,,nisennenmondai,Apr 1 2016,feels so good,dionne warwick,Oct 28 2014
3074,3074,a2251,b2590,,nisennenmondai,Apr 1 2016,volume 1,bnqt,Apr 28 2017
3075,3075,a2251,b2591,,nisennenmondai,Apr 1 2016,9,cashmere cat,Apr 28 2017
3076,3076,a2251,b2592,,nisennenmondai,Apr 1 2016,tailored for now,cdb,Apr 28 2017
3077,3077,a2251,b2593,,nisennenmondai,Apr 1 2016,something else,the cranberries,Apr 28 2017
3078,3078,a2251,b2594,,nisennenmondai,Apr 1 2016,qué tienes tú,dvicio,Apr 28 2017
3079,3079,a2251,b2595,,nisennenmondai,Apr 1 2016,pleasure,feist,Apr 28 2017
3080,3080,a2251,b2596,,nisennenmondai,Apr 1 2016,magellano,francesco gabbani,Apr 28 2017
3081,3081,a2251,b2597,,nisennenmondai,Apr 1 2016,humanz,gorillaz,Apr 28 2017
3082,3082,a2251,b2598,,nisennenmondai,Apr 1 2016,few,he is legend,Apr 28 2017
